videoId,videoTitle,videoDescription,videoPublishedAt,commentAuthor,commentText,commentPublishedAt,commentLikeCount
ijSUfh33yO8,Money as a Democratic Medium | The Monetary Case for a Job Guarantee,Significant evidence suggests that employment leads rather than trails economic growth. That conclusion supports programmatic ...,2019-01-10T18:03:44Z,@johnb4639,Would be nice to have access to viewing Philip Harvey's slides.,2019-06-20T13:20:41Z,1
ijSUfh33yO8,Money as a Democratic Medium | The Monetary Case for a Job Guarantee,Significant evidence suggests that employment leads rather than trails economic growth. That conclusion supports programmatic ...,2019-01-10T18:03:44Z,@jennflprofileupdated8931,"Right now,ihopeWe can find which videoIs American sound, it's hard to find. Thanx info loves!",2019-02-13T05:13:40Z,0
ijSUfh33yO8,Money as a Democratic Medium | The Monetary Case for a Job Guarantee,Significant evidence suggests that employment leads rather than trails economic growth. That conclusion supports programmatic ...,2019-01-10T18:03:44Z,@austinmackell9286,Universal. Basic. Income.,2020-07-18T08:17:16Z,1
Ar9NogBcd00,Boston Fed President talks rate cuts and economic outlook,Boston Fed President Eric Rosengren says the central bank is “pretty close” to fulfilling its dual mandate on inflation and ...,2019-10-08T00:05:21Z,@MrVerdes22,Why no comment on repos,2019-10-08T03:45:41Z,0
Ar9NogBcd00,Boston Fed President talks rate cuts and economic outlook,Boston Fed President Eric Rosengren says the central bank is “pretty close” to fulfilling its dual mandate on inflation and ...,2019-10-08T00:05:21Z,@craigbuckley7603,Resscion 2020,2019-10-08T06:33:44Z,0
